,GIG(0) (B + W),GIG(20) (B + W),IG (Black + White),Grad-CAM,RISE
54,0.8034468735257785,0.7924187572879924,0.8086876801318592,0.8474376342673269,0.8592329195804066
55,0.562269819362296,0.7417963361574544,0.40770854333208667,0.6777825372914473,0.43112673933307327
56,0.0510022484731356,0.15131100764152103,0.024245529151327598,0.44870609826563546,0.3873016249931728
57,0.3266568500548601,0.3786835291733344,0.3084914863937431,0.8130084942819343,0.7870410184479422
58,0.8820027013619741,0.7452070725460848,0.2920291278304325,0.9004114819897546,0.8733441372712453
59,0.5243129502681162,0.4191748700654393,0.4740116878852455,0.7995065412781616,0.9298547599658681
60,0.9703440421157413,0.9577186034785377,0.9320497439967261,0.9554773549238841,0.9606339871883393
61,0.3139356549596414,0.6308869796675733,0.22138421381629694,0.786701124706532,0.8082056428409286
62,0.6253451730176393,0.7864139868205207,0.5235275524875356,0.93603168796334,0.9260933922810687
63,0.39542869734868874,0.5955479874434079,0.20234243470379928,0.6857443647203683,0.522036433962704
64,0.46459365660945573,0.3535973924729559,0.1410051947666539,0.6246983915153477,0.6172875140690142
65,0.9800594137774573,0.9521661049789852,0.9470865375465817,0.9451501905918122,0.9353246947129568
66,0.9571051080349005,0.9575677314721461,0.8187653607119703,0.9676089948405409,0.9544618340985228
67,0.40485029706938397,0.8245291360343496,0.32474280221180785,0.9280141978421145,0.8799982086444894
68,0.9727001037862566,0.9731108685334523,0.9500264667802387,0.9372178912162781,0.9355470538139343
69,0.7076412399816844,0.7936292506961359,0.6584321797101034,0.844889199340509,0.8809536651811666
70,0.8859769655598535,0.9083960619237688,0.864369615022507,0.9461110783947839,0.9446089843908946
71,0.15753916144991914,0.4293416595616792,0.06867587977289481,0.729250581148598,0.5301618771317105
72,0.9380719264348348,0.9643105732070075,0.9065342492527432,0.8854378898938496,0.9079103721512689
73,0.061167547836278875,0.04507159516215324,0.02805334445503023,0.5084121810065375,0.4948229486743609
74,0.8478546859489546,0.5366612742448018,0.6598332951466243,0.9080598791440327,0.9461794873078664
75,0.8565328220112456,0.839590681075222,0.8506663729333215,0.9008665316169047,0.8954770765784714
76,0.9071087412536144,0.8961778692901134,0.7724849140478505,0.5274723883718252,0.19818345167570645
77,0.7771962145964305,0.8550982283221351,0.8324403425057729,0.8779790315363142,0.8586404316955143
78,0.9273978994952308,0.9546171989705827,0.8669901284906599,0.9030174116293589,0.8793941544161903
79,0.9466361138555739,0.9044323947694567,0.9324875195821126,0.9990699662102593,0.999430333243476
80,0.7258240848779678,0.591968847811222,0.6590162638160918,0.7666593892706766,0.7081905798779593
81,0.8483870233926508,0.8522233717143536,0.5398500567509068,0.9130021375914414,0.8822527901166015
82,0.8328282987078031,0.7567605312499736,0.7847567591402266,0.9497823105918036,0.9144308408101399
83,0.04974459484631824,0.1824636893274221,0.0109265764317873,0.49921825715201623,0.4523469973020838
84,0.24564878940064874,0.3718094753334299,0.18116044644007667,0.7076141468068171,0.5903109065696804
85,0.14739652971426645,0.8431124718652832,0.09344028892616431,0.7983095177345806,0.7447648788491885
86,0.9476248575581445,0.9663268811172909,0.9471940722730424,0.9379988610744476,0.9390227006541358
87,0.8908680948946212,0.9400619275040096,0.8272189888689253,0.8827610472838084,0.8844149702125126
88,0.6690779561797778,0.7188777595758438,0.5473325721091694,0.6603246626832212,0.7703801688634687
89,0.26135336050970687,0.3104378488794383,0.15100872105427293,0.8990314687291782,0.8779397383332253
90,0.5530292402538989,0.4774728492937154,0.23115012255600756,0.9772768754925992,0.9819320088459386
91,0.9704000959793727,0.9388583140240775,0.910012032588323,0.9611588125427564,0.9886255181497998
92,0.8214299310412672,0.8365905757579538,0.3837952602111424,0.9237185452547338,0.9534328210684988
93,0.8026680732249386,0.9215709997547997,0.7194519248273638,0.6083991232392792,0.6405137956556347
94,0.962535718220493,0.9698758063760275,0.9438111058255244,0.8734876200272185,0.8933325083434789
95,0.66237853086657,0.7213932635055648,0.5808477815654542,0.9304234488142862,0.9251051389508778
96,0.016895139908107617,0.1445734563594063,0.015435490537978087,0.30234752980371316,0.16669612286819352
97,0.03367405000479064,0.5110207498949927,0.0096130086595925,0.5593566889357235,0.13919612523944427
98,0.35840293384778005,0.7421842860885792,0.157230980167838,0.8259176655362049,0.9607871041115787
99,0.9445480485757192,0.9432451625665029,0.9642439332273272,0.9691491385300954,0.9729008138179779
100,0.2869442982812567,0.4676828770314008,0.21311124873452375,0.6745493485281865,0.3833732012659311
101,0.9363004741983281,0.9444704285512368,0.9409042415933476,0.9082658917953571,0.9121729378485017
102,0.5413198802206252,0.9342462476756838,0.457809350391229,0.8830026298761368,0.8716777327987882
103,0.8414024207327101,0.8976754070983992,0.8428006980154249,0.9643936965200636,0.9474908855226305
104,0.9628353277842204,0.9869844728045993,0.979460965262519,0.9725568049483829,0.9748873584800296
105,0.8410917325152292,0.9586224125491248,0.7761823329660628,0.8756362739536497,0.9233935587935977
106,0.4976339214377933,0.6623367508252461,0.3826708998945024,0.5670261442661285,0.5725968029763964
107,0.8478905683590306,0.8897085831397109,0.9412852723565367,0.968271654099226,0.9502346912191973
108,0.5941956638048093,0.6697493167180154,0.6360998305181662,0.62388706571526,0.692966602742672
109,0.7497036976118883,0.8284060078155663,0.550373641649882,0.9641802138752408,0.9213165200418896
110,0.7636463286148177,0.8636937303675546,0.6849944561719894,0.9244285908010271,0.8367581393983629
111,0.03277126189285708,0.14815999562981436,0.06795167699585565,0.5070624964104758,0.6369947416914834
112,0.7572639063000679,0.67151943196853,0.05989527044973026,0.8732675114646554,0.8929670282536083
113,0.4741954799741507,0.8490584459569719,0.22570269158523942,0.5486274524902304,0.6278874452846746
114,0.7316779050562117,0.8488044460614522,0.7530424376328786,0.7852173589997822,0.7711718771192763
115,0.4752940348530602,0.4942287585879159,0.35825475107412785,0.7031025749191435,0.7889931117572512
116,0.7051040049228403,0.7799929002506866,0.5395253171109491,0.5074102648430401,0.4264548881186379
117,0.7169316194020212,0.7733971191104502,0.7552614292233355,0.9099602825525734,0.8646883106893963
118,0.9096295482582516,0.8352048721578386,0.5505621761083603,0.9098012785116831,0.8998223827944861
119,0.9477254390716553,0.9368328120973375,0.9283404111862182,0.9331160187721252,0.9406410402721829
120,0.9608536296420627,0.9729039152463277,0.9522078620062934,0.975316834449768,0.9713155349095662
121,0.8866112049669027,0.841626261961129,0.8575123755882184,0.7815232769896586,0.8226556799891922
122,0.6727768812639018,0.7130680298536188,0.2596617087514864,0.8711124218069017,0.8929962417214281
123,0.14642009733296518,0.19405326312666552,0.1000278821033943,0.537826112631592,0.29945796607320924
124,0.6817430198192597,0.843452986743715,0.5777627689970865,0.7246479451656341,0.6973696907361349
125,0.8987929238213433,0.9564284735255771,0.8741085489590963,0.9895264599058363,0.9885309404797025
126,0.9325150549411774,0.9274468733204736,0.9205177181296879,0.8255893025133345,0.8471098615063561
127,0.43324803618921176,0.5988135280475642,0.4848195295056535,0.8536763122719195,0.8692447986867693
128,0.7267553594377306,0.7755308800273472,0.6502480566501617,0.8960108121236166,0.8719131959809198
129,0.319998374039359,0.41227422659544066,0.19854906824831334,0.4091194045911026,0.4793936978404721
130,0.5114720329435335,0.6534279291828473,0.4783646718288461,0.8119451824161742,0.849605440100034
131,0.5683727867073483,0.6207544156246715,0.15979394829935498,0.5810739583439297,0.620645487970776
132,0.8658342123031616,0.9241968227757348,0.924895218345854,0.9248446532939043,0.9233097388512559
133,0.2971137230594953,0.4605252183145947,0.20132054429915217,0.43640362496177354,0.5500857108169132
134,0.46527305038438904,0.670916206886371,0.4074217353430059,0.7772110477917724,0.4009589965144793
135,0.9560197717613644,0.9624835709730785,0.8482965343528324,0.8540976931884264,0.9406912783781688
136,0.7669798857635922,0.7835469080342187,0.5802583926253848,0.6433861596716774,0.6707463863823149
137,0.9624538587199317,0.9460010468959809,0.9489892568853167,0.960771401060952,0.9568009674549103
138,0.23031889508662667,0.3748168474855548,0.07933770567510187,0.7221561693893617,0.6616366416600714
139,0.32374339083002673,0.6900006696581841,0.4464031702114476,0.8054747992091709,0.7127858474850655
140,0.9454844892024994,0.9367961492803362,0.9347621553474003,0.9421273264620039,0.9414534138308631
141,0.7796962741225596,0.8451698278270973,0.18953264244353502,0.7460604107104397,0.4826941888934622
142,0.5430786191796263,0.6458954518867863,0.0733491066015429,0.6188871661822001,0.5298393398523331
143,0.12442021685160903,0.17258942826237117,0.04666687294019438,0.6331835285566437,0.47810595132436395
144,0.9227439383665721,0.8707408219575882,0.7978469759225846,0.9273984677261776,0.9129334721300337
145,0.7953913408435054,0.779456763383415,0.8129266820641028,0.8808538381838136,0.8837225968225135
146,0.13048029425553978,0.23329031880324086,0.10438826976137029,0.38748364123619267,0.3761297184146113
147,0.5728403651181402,0.7030533056473359,0.1341331461703198,0.9206274270235251,0.8217108221103747
148,0.2088588408711884,0.4675586771323449,0.09201810204087653,0.6727509612838427,0.6285616325007545
149,0.5319961054664519,0.777691447093255,0.960743749824663,0.93872322442217,0.9380836255227526
150,0.17616605907678604,0.4079209786322382,0.26531299385759566,0.6107242243571414,0.5088291732697852
151,0.8519138435522715,0.9442610985702938,0.779340429438485,0.8560465276241302,0.9054712964428796
152,0.6602263780828151,0.6651760507193911,0.7015755636824502,0.8443355452114095,0.8626033961772919
153,0.18256769004381365,0.22258326496909528,0.11052135563352042,0.4722794383350346,0.36653141408330864
154,0.12565257426209023,0.32325943329002865,0.043984095898081756,0.4985196418025427,0.1319703291894661
155,0.28621209729155656,0.4239284025005569,0.1856755522855868,0.7490643774469693,0.7106134242481655
156,0.628262052933375,0.71178630647353,0.0914270772288243,0.2201090627660354,0.30967718097898694
157,0.09894003435167381,0.37800366356936543,0.11747980310271183,0.6896466622530069,0.41534700602706937
158,0.44688880758541116,0.5455827416955596,0.3533383886420375,0.8261403894349415,0.8433673364511277
159,0.18197676233119434,0.47117357651392616,0.14538358238318727,0.8368146621518665,0.4198310891787211
160,0.7939207232660718,0.9202035062842899,0.6518763257397546,0.9151491672201599,0.9237117575274574
161,0.03678686637043332,0.0762207123664363,0.007787993186179342,0.5691553312017479,0.401675006454914
162,0.9353274858660168,0.9249260415633519,0.6637945264577866,0.8922313223282496,0.9369335369931326
163,0.9356668161021339,0.977192356189092,0.7982010924153857,0.9079527114000585,0.963550576236513
164,0.7900027298265033,0.8549494418832991,0.6384463952647315,0.712793783346812,0.7613238751888275
165,0.28177469256851406,0.9418903960122003,0.11063108696705765,0.9454199294249217,0.9116313172711267
166,0.9667988916238149,0.9708614236778683,0.9540346615844303,0.9061050050788455,0.9084563579824235
167,0.7320551917914094,0.7662732044183131,0.8387217635495795,0.9948915667004056,0.9142586885227098
168,0.06258255107677542,0.3941508284064993,0.011972277340505065,0.4775576615415048,0.5360196147857803
169,0.7716984563403659,0.8468297806051043,0.8605059074030982,0.8679959396521251,0.8489613188637628
170,0.22779850692410644,0.5223971504226534,0.07306497268663305,0.9498250017563502,0.94997335837947
171,0.2690253250559585,0.4968503296304132,0.11023596184936145,0.8272497163878547,0.7906459424230787
172,0.8080528501007292,0.7358904633257124,0.7474719381994671,0.8727420339981715,0.7655015703704622
173,0.9763067020310296,0.9961347579956055,0.9877434055010478,0.9794355392456054,0.9809504575199551
174,0.5009539763132731,0.5851797620455425,0.5655398004584842,0.6525870028469297,0.791570293241077
175,0.22964499014714318,0.5646970943554253,0.2804305727655648,0.9290270659425813,0.9117959260707721
176,0.766388526558876,0.8742631402280595,0.6150170028209686,0.915242995818456,0.9071418636375004
177,0.7146379917568992,0.7501437064166465,0.5665371567883994,0.742164233529992,0.6655962410266512
178,0.10262990242853347,0.25471997535528823,0.02628941067184011,0.20880568551106585,0.21084998179641035
179,0.5577831952108278,0.5241991071237458,0.08143863328215149,0.813119424548414,0.7072519052359793
180,0.7665003091096878,0.9738265587223901,0.12604434084561136,0.6053582690035303,0.7732080471184518
181,0.9083318803045485,0.9273681004842123,0.8679387463463677,0.5293456505880587,0.8414651923709445
182,0.8854520081645912,0.8086043095423116,0.7051285610430771,0.8281967943741215,0.7924450144999557
183,0.9950489746199713,0.9986794379022387,0.9971301012569004,0.9805922110875448,0.9830674793985155
184,0.6526794935938799,0.6837420152758973,0.5236237012263801,0.6512251020719607,0.7286526751187112
185,0.9995714472399817,0.9990775711006589,0.9996800230609046,0.9903791977299584,0.9855880618095398
186,0.9414404405487908,0.9304729143778483,0.9022725025812784,0.8796139849556817,0.8800550884670681
187,0.9729210403230455,0.9767886016103956,0.9703756676779853,0.9290006703800625,0.9240927961137559
188,0.7426667968432109,0.9374499122301737,0.9125825696521335,0.9327254427803887,0.9435903734631008
189,0.7468591815895504,0.9862816856967078,0.8633397214942509,0.9165733344025082,0.8895175000031789
190,0.311139589391597,0.7118779869284481,0.19828327194942783,0.7833491609587023,0.8701622556739798
191,0.7120243243873119,0.7940794073045254,0.09786779339839187,0.7472578016420205,0.8365632400744492
192,0.9578779675480392,0.9653875036372079,0.9358089576164882,0.9723443865776062,0.976855644914839
193,0.8954651806089613,0.7763183650043276,0.3796925339433882,0.9333020998371973,0.9473784069220225
194,0.8594725098874834,0.8549824103092154,0.7921857348746724,0.8603069444497426,0.8905616594685448
195,0.5471914538492759,0.7269913531425927,0.35495767100817627,0.5931665811687707,0.640286965875162
196,0.3644409900660523,0.3954287001785512,0.12299691605342862,0.7252685519064673,0.6755418427159182
197,0.0320921295923957,0.07373064132730683,0.02860348016062441,0.5386875066666915,0.696583083976293
198,0.8012929790549808,0.733911006897688,0.3625055187614635,0.8605144280112452,0.8970360695901844
199,0.9929235491487715,0.9944670114252302,0.9939600235886044,0.9740900946988,0.9748166422049205
200,0.1941857557109971,0.6964105964948734,0.13146925694826578,0.6282014055798452,0.7565319748181436
201,0.9745284153355492,0.9655286530653636,0.9747445550229814,0.972331291437149,0.9688105709022946
202,0.6919385782132547,0.8428875861482488,0.8229798453963465,0.5303509728362162,0.5547286003414128
203,0.3535986835499191,0.8602446477446292,0.02771116607925958,0.6230490809358242,0.3015254461930858
204,0.05636329629406747,0.12605953218687016,0.03530205701956422,0.30680085717661615,0.4473291680852905
205,0.978640138440662,0.9786520527468787,0.9494642780886756,0.9735614862706926,0.981782117817137
206,0.779735615145829,0.6821681890520267,0.45588095590291133,0.5597373556759623,0.8581064416302575
207,0.977387535572052,0.9763372593455845,0.982769701215956,0.970313122537401,0.9781863186094496
208,0.6790184679492894,0.8598278015127613,0.6765397127148591,0.9507870226011922,0.9547297018010997
209,0.13515138248735134,0.3111497431057311,0.08683524750797207,0.7734871444106426,0.6656986259669389
210,0.28803346945593755,0.7531597953393228,0.05892178843625718,0.6224685965519813,0.5898719173545639
211,0.6014187852541606,0.619841425286399,0.24000735696819092,0.9162622896747457,0.935808394352595
212,0.6831195858617624,0.8149861794379022,0.7231592992941539,0.9598785110645824,0.973625238902039
213,0.9593459884325664,0.9171429938740201,0.6413370933797624,0.9290420015652975,0.9276397546132406
214,0.280765456540717,0.5957739862302939,0.49072593044903545,0.7974458498259386,0.45454283530513445
215,0.39841362649781836,0.41670675278486063,0.1351294962010191,0.4462800312683814,0.7806912543872992
216,0.8426774501800537,0.9394275771247016,0.832783744070265,0.9178785959879557,0.9028677251603868
217,0.45638765229119194,0.6985188454389573,0.22430084765785271,0.41194325474401317,0.45392190449767644
218,0.25270770345814525,0.2441125289679298,0.2027296240764877,0.8984838713180378,0.9087532519970813
219,0.46608310861306057,0.6628642591854764,0.6274051497586899,0.8747577495045132,0.8751046432389153
220,0.4231501512850324,0.5261565016168687,0.4060384152457118,0.8748060358688236,0.7837862087413668
221,0.5794744255642096,0.5659435579346286,0.47595919892191885,0.6203307958940665,0.5721332874563005
222,0.015764036722895173,0.0983520658686757,0.011239777217916627,0.6484041998266346,0.5942657485914727
223,0.19203068321932934,0.1491860955280976,0.18573475904866224,0.9244292322132323,0.9103423431515694
224,0.38712367662746044,0.8985172546209974,0.284148947824724,0.7745054299218788,0.8256133755268011
225,0.1808669005986303,0.20568857254822634,0.10796539091065319,0.6643294226481683,0.6373907657081468
226,0.9724066559018361,0.941086072081493,0.9405443426842491,0.9756081094551418,0.9227020505608784
227,0.9219987369245953,0.9365303731626935,0.9161328398519092,0.8964134669966168,0.9029970834652583
228,0.7780591673735116,0.8487459597074323,0.7099587781975667,0.7495909734318654,0.7424549934350781
229,0.9999999165534973,0.99999989800983,0.9999959376123216,0.999999749660492,0.9999996410475837
230,0.8793346802393596,0.8744389997588263,0.8323608491155836,0.8406163944138421,0.8260293059878879
231,0.33412291093005075,0.5747095165981186,0.3045010202046898,0.8380035426881578,0.9670442276530795
232,0.2372007427840597,0.4794859712736474,0.13249806072110207,0.2736184250563383,0.4486081580320994
233,0.7794248631120556,0.8335364769730303,0.7730533493889703,0.9632461640569899,0.948903046713935
234,0.9831008593241374,0.9801659252908494,0.9770343091752794,0.9911228537559509,0.9908172037866381
235,0.6403478059503768,0.925324969821506,0.39795146253373886,0.8586515737904443,0.8823021233081818
236,0.5835472479462623,0.6040924093789525,0.5442712288763788,0.5875110760331154,0.47278531541426977
237,0.3203844575366626,0.3962501211712758,0.3080346726346761,0.7809045213067697,0.68850805858771
238,0.5240324235003856,0.5151907623962163,0.21469706480339584,0.8360596618718571,0.878368612130483
239,0.9027740180492401,0.9157307896349165,0.7720284170574612,0.9804353084829118,0.9847696734799279
240,0.8626391324732039,0.8549686637189653,0.8080549961990781,0.9006014406681061,0.892211444510354
241,0.13012848037682892,0.39071777242885825,0.04292573846361039,0.44934994587755583,0.3420464558830847
242,0.8765508272167709,0.9176163059969743,0.427821860772868,0.9358453872406648,0.947433967815919
243,0.40136692996861206,0.29291603829090795,0.19258624107783867,0.5354967053643325,0.7808605338084615
244,0.756489713034696,0.6345584520449241,0.24011475786359773,0.8441318337702088,0.927914195921686
245,0.7598147816128201,0.8217469894223743,0.46395331588056354,0.8105636828475529,0.7534212470054626
246,0.7740117535615961,0.8575070034505592,0.48571141705744797,0.8325824093458424,0.8411621691866054
247,0.17935978616587817,0.2949609227711335,0.11160238572499818,0.5210549921004308,0.4757765610366025
248,0.29410907341969306,0.2939722450863984,0.029998914933498277,0.409605277248516,0.3797861475155514
249,0.8917274911163582,0.8851110377866361,0.9470697680074308,0.8337500873332222,0.9127442759772142
250,0.7226024885972341,0.405445154176818,0.6459733285837703,0.9524482005172306,0.9725310451454586
251,0.8479286410742336,0.9368901292689973,0.8605778171784348,0.9779947180714872,0.9845019783410761
252,0.42882649854287186,0.730612756151499,0.0989060877688947,0.8790121893443736,0.8738589249654777
253,0.8303025280849801,0.7949856859683576,0.7982430721736616,0.8893211221943299,0.9034215102179183
254,0.4627197635670503,0.8743589155375957,0.22903016114400493,0.8026507406598992,0.6587545768254333
255,0.5133943910400073,0.8891001568900214,0.6196229780299796,0.9200059538914098,0.9896200120449066
256,0.6689283514783407,0.6574299724798442,0.5667852402988097,0.7469924750582625,0.6285678257182654
257,0.006461622857912314,0.2955876573367277,0.00644062395408077,0.24298728328722063,0.1400447057550385
258,0.8955361770259009,0.8875564475854237,0.8719724357128144,0.9042981074915992,0.9138447754912906
259,0.47626962582580745,0.6538135853544291,0.1750427239522752,0.6080799869934304,0.5815842604523318
260,0.8583284409354545,0.8529917993324084,0.5663974847075426,0.9085302573576983,0.9233361414581951
261,0.9652117828528086,0.9841804166634878,0.8885239091184404,0.9495993428760104,0.9410619186030493
262,0.7046127230135931,0.8471285324957636,0.6101455487724807,0.9020247408913241,0.9039309468534258
263,0.6812007018054526,0.7393263582347168,0.227755472333067,0.5960611425961058,0.649711438247727
264,0.5953136016433644,0.13601886986547873,0.1389720072814574,0.8285134265690834,0.7844009732025572
265,0.4389016354469479,0.3956837687731927,0.02786537761825861,0.9851438849427117,0.9880972513812594
266,0.6113494088252386,0.8542446258995268,0.7050033506419924,0.5643388513889578,0.5245656652583016
267,0.5038672504325707,0.5461388368004312,0.21999364781400396,0.7586442781482927,0.6694189505703333
268,0.3158817487768829,0.21469024628297323,0.14788272990069043,0.9672739048798878,0.9639492001798418
269,0.22142805643379687,0.27556971226715377,0.28907618381910855,0.5941759948929151,0.6547318821152052
270,0.5906413151158227,0.7982529037528567,0.5762211124102274,0.9048295232984754,0.9369134114848243
271,0.9998494883378347,0.9998118499914805,0.9997994681199391,0.9996866590446896,0.9996364653110504
272,0.9879781477981143,0.9004121667808956,0.9773362682925331,0.9986237095461952,0.9994710452026792
273,0.8964979244396091,0.8324386995958372,0.8055410603145396,0.8228915065526963,0.8473974764347076
274,0.8444064398606618,0.9151017175780403,0.7063707768917084,0.9866385850641463,0.9785289307435353
275,0.8315237002240287,0.8645918344457945,0.8906776070594787,0.8656894019908375,0.9039084742466609
276,0.34592325376967586,0.5928395685196544,0.0690106439197229,0.8597459490514464,0.8694293032089869
277,0.8437995589441724,0.8381973359319899,0.8306072132454978,0.7673222677575218,0.7542452987697389
278,0.9836482008298238,0.9957882788446214,0.9161615126662784,0.9436667230394151,0.9668285687764485
279,0.20736660361289977,0.5602169800135824,0.12964690443542268,0.6416125143567721,0.7111715109811889
280,0.9146896819273631,0.9796647250652313,0.7210240326821804,0.8828927444087135,0.6685664654605918
281,0.9377734700838725,0.9725779440667894,0.6488165762689379,0.8992011295424567,0.926220358742608
282,0.9363478342692058,0.9138790183597141,0.9784833153088888,0.9668153736326429,0.9626186052958171
283,0.46276230284323294,0.5722342679897944,0.14712812353585225,0.480722965610524,0.39458021324955755
284,0.6515061207529571,0.8523642269273599,0.5294417443685233,0.6580418644679917,0.3899746025602023
285,0.2505053269987305,0.1618123253988516,0.02165842063453359,0.826153317740601,0.735429081444939
286,0.9998903122213152,0.9997560560703278,0.9995357983642155,0.9992328570948706,0.9894391755263011
287,0.8656421734227074,0.8694103358520402,0.8423242298679219,0.9391039841704898,0.9357953502072228
288,0.6702998696929878,0.7180729276966303,0.3233076839397351,0.9332062118583255,0.9478311138020621
289,0.9193590061532126,0.8594124337037404,0.6855214241478178,0.9355418529775408,0.9350719339317746
290,0.6192354849643178,0.6703054964542389,0.3364167020552688,0.7633452235824532,0.9153445455763075
291,0.15386723530633997,0.5709134179995292,0.040752469142898914,0.5418440407038563,0.10440764654841687
292,0.4746820131937663,0.2633686961399184,0.2615724744068252,0.8900416625870599,0.8452764477994706
293,0.9626757707860735,0.9875956488980188,0.9894570887088776,0.9845357530646854,0.9842200484540727
294,0.9194748970369498,0.9635088262458642,0.971691805538204,0.9787538194821941,0.9542344816029071
295,0.8370118810070886,0.9645066757996877,0.0953620654116902,0.8490554988384247,0.8309434387418959
296,0.7127655413415697,0.6009675368666649,0.4964148944450749,0.5730138228999244,0.6184831466939714
297,0.23998231093088787,0.23748047423238555,0.08965872295149084,0.6196143406960699,0.43068230309420164
