,GIG(0) (Black),GIG(0) (White),GIG(0) (B + W),GIG(20) (White),GIG(20) (Black),GIG(20) (B + W),IG (Black),IG (White),IG (Black + White),Gradient,Gradient x Image,Grad-CAM,RISE
35,0.68830052879485,0.7310017594258735,0.6991722967622804,0.6648009959203414,0.7423832285839569,0.6834217434326446,0.709890949995538,0.7231469552975224,0.7303773648336627,0.5811693581412327,0.537033417100667,0.868918243936526,0.7883547402729961
36,0.5916598427000646,0.6850132059877823,0.6670367244297486,0.6046850135610072,0.6946103531263297,0.684971610388426,0.6750778322864581,0.6825294858326187,0.6953479357915129,0.6769805701646494,0.5885137084313519,0.664498483908597,0.6641785373246456
37,0.5738565372691973,0.586151036320629,0.581863249954568,0.5854611912991172,0.6602369696203643,0.65429373549898,0.6030895914511835,0.6291788215510885,0.613659158310973,0.49019446410537554,0.4703089966517437,0.7427128226335378,0.7862736918799489
38,0.5881932660368672,0.5012974574266287,0.5719332248607093,0.524022425438623,0.5239279702840631,0.5272046684859975,0.5867459381476315,0.6209300483845057,0.6203398092949908,0.3547353734058787,0.39729468610037594,0.7614197169108514,0.69883685056269
39,0.637961007184351,0.44578869505049384,0.5811682414648572,0.593084902508303,0.507708278110384,0.5830124196484255,0.5940961283041541,0.5753422372081369,0.5897590367357582,0.3692087360383005,0.3975671459707895,0.667685379462734,0.5868048381256197
40,0.6349153851625018,0.6194459956060776,0.6355413618222564,0.6553055296321614,0.5164868521697852,0.6011769680168687,0.585360094507666,0.5795541762538587,0.590074015092724,0.582232920257544,0.5341335702316502,0.642120221773168,0.6544539717448846
41,0.5635581470656272,0.6207392471072906,0.6042792736594161,0.5478915426142547,0.5492292431893693,0.5621888824480616,0.5703924391565236,0.556539857021529,0.5511273663205936,0.541893086406803,0.5133799862208519,0.4575137814392308,0.4719688097453779
42,0.7061234143887594,0.746483597027913,0.7303328415517831,0.6610227621063386,0.6272298504376556,0.6842343912375591,0.70293356490263,0.7191565444293534,0.717095796575434,0.5346166855348844,0.5089401781622599,0.8502603221531246,0.7587705720451238
43,0.6544672291754176,0.609661705538204,0.6422388435784485,0.7201663709793069,0.6993067044818375,0.7131632522754785,0.7182186559862697,0.7344560703631968,0.7261181988753485,0.5791386149785833,0.5224464494732409,0.8730234412856321,0.5874873033436291
44,0.5951643448696555,0.6303158968467103,0.6128083817901037,0.5986004839429908,0.6639970317327099,0.6346952390973626,0.6287246312989161,0.6203528954455664,0.6344277254671822,0.6077769679218696,0.5596991472621307,0.540358228429151,0.4579672780546361
45,0.6876670900895065,0.897066485461962,0.8925875562598641,0.5912400387966048,0.9000074142513317,0.7768676155690086,0.7535598088747759,0.7301227446755696,0.7320559047831775,0.824450124170267,0.7754780405051627,0.500565920184792,0.40486948881844786
46,0.6488023098871951,0.6789499245828363,0.6831996493115448,0.6294084222637121,0.6687387732759089,0.6703646347957619,0.6266966152614944,0.6473543674838205,0.6507583951581909,0.5126093199805916,0.4493766531384032,0.7722743584462886,0.5459168571760937
47,0.6597560547755851,0.6645353574439989,0.6620462633613418,0.6896276410440756,0.6598296450361203,0.6951709727042645,0.6745417567709915,0.6492522902980347,0.6722216616649246,0.6825971203200222,0.6036697883415765,0.9158053554281719,0.6124091284679962
48,0.8135011496592833,0.8263952479389481,0.8388635818427059,0.8267355749022298,0.8327139850096614,0.8311021616675791,0.8290121369322214,0.7905673102019354,0.8258391751133485,0.5349451535935409,0.5044295039273656,0.9366817486724816,0.9188913968585697
49,0.6236207080460757,0.5319547266349285,0.5302634403382256,0.5402449966558194,0.6204486600327178,0.6090084114443871,0.5215089302721219,0.548553757948206,0.5350354945327389,0.6211990310633713,0.6476708095917234,0.5627832698762467,0.5253888890721272
50,0.4937296310310777,0.5713500598693873,0.5334355622336526,0.47404295832991683,0.6114677008368881,0.5230668819011065,0.5699705353544671,0.5487128788365824,0.560356805130825,0.6904553164487685,0.6291143342553606,0.6110484567695532,0.5088503638810186
51,0.7308264399208441,0.7050537348898662,0.7359604355067001,0.6872859640266095,0.6880093410277541,0.6860516597564477,0.6894851372251223,0.6738094283007294,0.6832023422187942,0.5546551151423211,0.5386914781253174,0.7185910933620372,0.3114511207706762
52,0.5465564721302933,0.5943726534645986,0.5855080546960816,0.5670816870880309,0.5674391227064547,0.5638297322483247,0.6010472319143596,0.6047121444457522,0.6070605263465172,0.634732744799076,0.6320705954995983,0.6924265531029974,0.6016270502189902
53,0.6813191378210136,0.6886605572178741,0.6981555920809501,0.6902946069781151,0.6197689526707373,0.6855216627390313,0.6505636587282516,0.623846148507889,0.6473027842529807,0.6555393688583111,0.6890687115328367,0.7155159303746033,0.5507123161058295
54,0.5973336815114141,0.6928674582477279,0.6216600056665116,0.7148321047080531,0.6779249270342909,0.7037639898311592,0.7067061364641551,0.6958462909137451,0.7109830437153065,0.5932512625680395,0.5285597957047907,0.6984256908422654,0.7567468424199104
55,0.6703645978013002,0.685521698105162,0.6847796672201227,0.619333196015522,0.6735583869568071,0.6713013218710768,0.712517050031267,0.6918047481669702,0.7073835035964704,0.6681479189762717,0.6720824107168746,0.8277821094784157,0.31415736307092496
56,0.40506143157880514,0.4899402368942949,0.46982222026164966,0.6139091988765664,0.5162157057237113,0.5860451403773834,0.5910227045883312,0.6082635404637635,0.5940599707335661,0.3142492602627254,0.3502749073173823,0.31472689543148447,0.5017420566110207
57,0.7030175852293601,0.6916551477989326,0.7063876942084856,0.7641067720531112,0.6593984203328787,0.6873647670350994,0.6550575313471827,0.6660866928214126,0.6710179902936515,0.5809118475994408,0.4730932951152278,0.6790254986514288,0.737468165002703
58,0.8878261646373514,0.8961826733539693,0.8990060879063372,0.7947242217894328,0.7255159882997153,0.761586603833942,0.8636221656817459,0.8531223271928274,0.8623005412952578,0.8573014418840561,0.8079930303395215,0.6030672481562818,0.6183609382262581
59,0.5730639059104952,0.5297243313972354,0.5406472418478531,0.5246529871868746,0.46649907494001586,0.5167069184364432,0.46888602718869166,0.4835687248193826,0.4762005481889724,0.5112097322001119,0.44006464499159115,0.4794088755415086,0.5619439689855026
60,0.4977542493799223,0.6191837961232826,0.5905689487993736,0.6051506479053741,0.6171517224706959,0.6196280155344124,0.6293102427734716,0.6434402896316912,0.6370392493025075,0.5380351015217555,0.5208689970417781,0.8241810481491296,0.5921707598527303
61,0.6443296980262183,0.6818202859612209,0.6767815382096302,0.6402283250995786,0.6521450827882995,0.672793018850835,0.6340156641066944,0.6687108810860869,0.6642365535524127,0.5544047562631458,0.5329945221214156,0.7809981758015365,0.6142427083757003
62,0.4764304568553732,0.49841816139522044,0.4921659606908055,0.44487866059605474,0.4654198464520858,0.4563465188987476,0.45276127345807154,0.4715788582819942,0.4675845214276072,0.5100078489679858,0.49804670356322656,0.401935736793488,0.33797144378463057
63,0.5380105066930247,0.6088229815691424,0.5479258734464872,0.562389481282372,0.45262659780377024,0.4787834868215315,0.46902374099814537,0.4348116370000388,0.44327360040567704,0.4284412217658249,0.4617457687910522,0.36032635023013954,0.5583604970997282
64,0.7219359001447896,0.6817650422754946,0.7284700345008056,0.6716817322175774,0.6996571944903837,0.7234913022681696,0.6697520233184888,0.6924590444651513,0.6746567867018134,0.627707762864554,0.5022361591457374,0.8622951165021346,0.7663875371873821
65,0.7757322356027789,0.7025678335229621,0.7548399312763217,0.6357473198280755,0.6623773364903456,0.6702856410420354,0.6704963701636619,0.6348521306543081,0.657372739968103,0.416461462860207,0.43529189750225783,0.7739135353474118,0.6643029207148751
66,0.8042837164548816,0.7855331665539295,0.814469139831124,0.7966199742198411,0.7783576116027993,0.7978723753163436,0.7861432247922151,0.7646663566809158,0.7872437165978653,0.5592407559500062,0.4873206125521904,0.9637806465157066,0.9277073810171246
67,0.5650194427992179,0.7408343394373953,0.710785612289908,0.6318396147914114,0.730397392832755,0.7319919945635281,0.6974841210100344,0.7066768829259422,0.7129151933086202,0.4884880968901194,0.4505731358143851,0.9009436530444934,0.8442523982114699
68,0.7947058018756573,0.757695480889693,0.7986288272723245,0.6329357733247243,0.7120948659495251,0.6992966520522962,0.8503417896856298,0.8403891293239707,0.8445843033303045,0.8008648717860326,0.7590292403166627,0.7405830528312058,0.5629745113878761
69,0.5505155700889033,0.5599705435687943,0.5548112408725744,0.504388156397256,0.49918975086989953,0.5192368889817568,0.5297687101961845,0.486085362537349,0.4980215732714067,0.589676688353226,0.4880411006174391,0.7022695982296882,0.60060478321564
70,0.7281417596572001,0.628078868627395,0.7057229439263499,0.7127854766373982,0.5828340630875093,0.6850552396307967,0.6911614259011724,0.6355975488685769,0.6649982661843994,0.3852051380449648,0.3833222895319097,0.8262484549923679,0.6893899184885377
71,0.4541340177364808,0.6464334210794878,0.5037314229891156,0.6062871287115523,0.6559763132969594,0.6345474680887102,0.6428895249065902,0.6619312750188384,0.6538994955372914,0.6115625443778869,0.546187153305659,0.6124871221701248,0.2891038563596845
72,0.5829724624752458,0.5862376492188909,0.5873351008403038,0.5938751102655085,0.6306556420681719,0.5798890065512691,0.6029114067533248,0.6066936386769228,0.6051905489662378,0.6035191913493178,0.6638909196977768,0.7022438008847776,0.4644113964063127
73,0.5789055019990131,0.5980181338829194,0.5826683233467742,0.5161355105744954,0.4941369798493309,0.5082739681564901,0.5211853575304689,0.5262071773303733,0.5250039527743656,0.5690068471856963,0.5119914501294756,0.3505861438888296,0.6588429033680405
74,0.5982689429081434,0.7244483221137049,0.6485740524204038,0.6328523315700082,0.7341319467076874,0.7106434041338879,0.6826350712755012,0.6821651282063621,0.6852891177995089,0.5653759402290397,0.5645686419189384,0.9120456497385337,0.6283698962865755
75,0.7221820480031595,0.7442007070715574,0.7386264154528872,0.7223166028564374,0.7303756031383223,0.7451123848973467,0.6708412928128009,0.6328994780014914,0.6544408071215687,0.4211662581758995,0.43628444665339117,0.8534349125041123,0.7902248471364358
76,0.7051316449074742,0.6496482586217569,0.6762562395346802,0.7004760693267678,0.6670920970058904,0.6863343009218306,0.6838452237259995,0.690063173303265,0.6897300992606552,0.5234136359099474,0.529253040449344,0.6969038414702418,0.6189568035296062
77,0.6559894086123828,0.5869174549044957,0.6600419121862322,0.6909945752351847,0.7347826718371528,0.7520192753850119,0.7103407510358161,0.7471887947399696,0.7261438269030067,0.5404813589669404,0.51120962035668,0.8795569029243195,0.6787473286010273
78,0.5768307500485284,0.5362310282954031,0.573444120903857,0.5305786205176066,0.5327178297590859,0.5441722286967822,0.5602314203773423,0.5416132306358565,0.5550344953284791,0.553527638723494,0.5447475485846359,0.5888940015617509,0.6276274450625785
79,0.8616524345654644,0.8058391390097945,0.8498420735117482,0.8288105011505256,0.8416125632158558,0.8547271760967865,0.8143132568186969,0.820597186450978,0.8248964219227364,0.5609439112269415,0.5196149550559053,0.9165112330916737,0.8726049281341943
80,0.5664155326569513,0.6103053746148502,0.6015135101188513,0.5192661264065418,0.5084597003256752,0.5077419901494817,0.5290374252918817,0.5482635342958007,0.5434011566213921,0.6516398455144712,0.6098134153693341,0.5413067547754066,0.7407344809028079
81,0.6315928886455315,0.5852548360474246,0.6167214838988757,0.669540262835675,0.6321854112234522,0.6591546443270586,0.6552117473502741,0.6276691398631196,0.6338062609960446,0.6555497681151965,0.6999649514745254,0.7814398110361513,0.6748631465578205
82,0.4520391186161291,0.6400938819797953,0.5586763823847611,0.6389800738406994,0.696401555258616,0.6640055130169702,0.6197116822420459,0.6464328269774352,0.6298463494578379,0.4777822712523869,0.5081128309414839,0.8288973716008599,0.7461981073251567
83,0.5739636418613435,0.5435695416374859,0.5683248187764529,0.4906639670435299,0.5021274376213951,0.5147846423989384,0.5284022945291338,0.5494318295353253,0.5307167732376273,0.535560738923124,0.576066912789421,0.39671649441044615,0.5639856715161795
84,0.4496381360766531,0.5557710465896489,0.4663167595815253,0.47239408722397325,0.5270815215316198,0.49692992968439936,0.494117265651669,0.49681774405572493,0.4957305074315269,0.618376584732925,0.5584958738456568,0.5003528375000243,0.4214346295333457
85,0.8072278503177579,0.7225285934830292,0.8049666420147339,0.7522666635395391,0.7625411434085468,0.7596000734719365,0.7392180913321114,0.7495550533013869,0.7534592194925296,0.5472101627114819,0.5005359140997748,0.7087246512704752,0.7584560504703151
86,0.6695892747111268,0.7357472263634575,0.7151297630713163,0.5801345618482013,0.6987969364758889,0.6952103490780772,0.6171643763246082,0.6400136827793805,0.6305843500279023,0.5834262715376164,0.6070930506916974,0.8375420917244933,0.7428259411158871
87,0.43941770657958645,0.6800936956784364,0.5145086538128193,0.6251197321337516,0.6566854294814911,0.673625385832805,0.6290234262280182,0.6253806325033382,0.6284499929027327,0.6402462438953969,0.5727832703691049,0.7052292568378458,0.6405598239279373
88,0.7137559800245337,0.7568830646340228,0.7413816728548895,0.6575509606581516,0.7481628009363251,0.6916476581303509,0.6207168405675751,0.6017895475627246,0.6063628800274081,0.5618975208700221,0.5269369690009245,0.8485461444719822,0.7183346591434425
89,0.5403362481279987,0.5552467115361506,0.5591542924219175,0.5446571192253133,0.4841573778355361,0.5431182392037603,0.5924913832157048,0.533985882210674,0.5643805342609708,0.5841287473765864,0.6792984165986372,0.5071594089464909,0.34823661886876206
90,0.6506224664933453,0.6920199870750714,0.687195478978822,0.626376647142375,0.6561620424943299,0.6776210144031696,0.6872393467920408,0.6080470471307129,0.64454713616104,0.5758603023534317,0.47117784460354906,0.7021950146633902,0.7805033047900983
91,0.7826538800373037,0.7815546580725721,0.7955152587853166,0.7965272064436761,0.7275410219214258,0.7981918195587479,0.7508256518755623,0.7684659635062404,0.7595512810712255,0.5170548520530516,0.48663352785068065,0.8114540555790639,0.6781211645301776
92,0.5610337831615926,0.5864722368020332,0.5815586678766822,0.5455601382402546,0.5740493067551556,0.5744517875911661,0.56473705002905,0.5854351250346842,0.5816310541870651,0.6003783803928865,0.5593998952421843,0.5218677497460561,0.5978881474596978
93,0.8818445454758589,0.8770770956871035,0.8884325154699295,0.8553595638878817,0.7493203682996176,0.7803341433878518,0.8282364101153219,0.8273851268287463,0.8284799369209284,0.7585580692225968,0.6809141619958632,0.6643766827741109,0.6678119196522141
94,0.8748143444204303,0.8356372884845671,0.8597829071633657,0.7799308281051445,0.7916717438183299,0.8018027770444855,0.7825948369514122,0.7705926807856647,0.7759910143114777,0.5095933988981806,0.45448192492068273,0.9069722442481972,0.8818879694506513
95,0.4445152129922575,0.5211654976878314,0.4602370768272693,0.47184403191901997,0.6108151076198577,0.5295809938484943,0.522672209255915,0.5952795880431089,0.5663613170538377,0.5837846462162812,0.5902683304617674,0.4132923786505665,0.46853213301765134
96,0.373744932543237,0.4588824588950372,0.46255047084381357,0.4327429498166221,0.46539158335790753,0.4570014697841207,0.43084594513408714,0.41791758615776886,0.42459734010690814,0.47789977481102797,0.47161944913479603,0.39862017200111294,0.6227537585307849
97,0.7766262572460414,0.7567331001816402,0.7864255242500352,0.7486522779706741,0.7209280951325788,0.7443985258386988,0.7527580832364562,0.7377008841464813,0.7502223045078017,0.5591027352109388,0.5346960652282128,0.7468686399550507,0.44340500481179407
98,0.788220431561643,0.746051654246526,0.8092270910057328,0.5941014800725217,0.614511626219636,0.6510595585285279,0.6725311464347778,0.5835035781316202,0.626271501689446,0.43128569907340425,0.43720407411802226,0.9066224584295429,0.6413636163182856
99,0.7925602051959,0.7968418343105146,0.8038845200340052,0.7762401636413746,0.7584406125489083,0.7943081628951032,0.7713165154005703,0.760907342480181,0.7693072465171484,0.6699340100754,0.6313872536728693,0.8479646003536414,0.8387862930338835
100,0.9022744652847445,0.8985478569756061,0.9038115744411886,0.7560643598383879,0.7891069441636213,0.7984000880275611,0.839807903771048,0.8510782496617988,0.8444787226017316,0.8369930849226209,0.7838997161686476,0.6862366476119616,0.5923431849357775
101,0.6906066483415889,0.644124903829703,0.6831960138832598,0.6345188013900747,0.5092505585828452,0.6047318609450454,0.6076417119214409,0.6681854610743138,0.6502351687351369,0.6315682131757122,0.5805626783904013,0.6468596264878677,0.5957976563944306
102,0.6916671722955883,0.7130870344615512,0.7115914689452972,0.6394633709876231,0.6351662511496513,0.6417522670617228,0.5732061786083033,0.6011618889438168,0.5819102475980471,0.5961756827652797,0.5433583519128267,0.8480683685277322,0.6991480580046668
103,0.613438215937528,0.47903493361742144,0.5886802931942507,0.5997361365095861,0.49565111710436116,0.5824214013948936,0.5450224137029915,0.5443611815182481,0.5559448410172323,0.5770515642561325,0.5230454925298339,0.5167370559909481,0.6549722383276725
104,0.7097938230216989,0.6642323785034081,0.701372063871323,0.8359365905665201,0.7631536960638197,0.7887247412276961,0.7863273412069609,0.7829301768353177,0.79235824849972,0.7718200472303305,0.5845749111102814,0.938866115473233,0.7695729068527126
105,0.7021318355846904,0.7746652391645534,0.7415032095717444,0.6727259087730333,0.7425525739198233,0.718509906066034,0.7115560512745336,0.7214426039703425,0.7203953172062776,0.6533760168071207,0.5681705580843854,0.7997720758254747,0.7204913599618518
106,0.699692781721629,0.6781416607668551,0.6862281678460926,0.5673239796525464,0.6924932643378231,0.6348801976074492,0.5665026859323834,0.5597969951944939,0.5670840075374592,0.6214635948721867,0.5650154918502598,0.7407327841940413,0.8082655563703511
107,0.5837636498863724,0.49616353830767873,0.5941415651109592,0.5727968352970458,0.5734942508912685,0.5975075920546846,0.6166755999206643,0.6148841436789578,0.6141699724527157,0.5803115121807272,0.5401014852923499,0.7582125857552726,0.7694643851268719
108,0.68559312623811,0.6554753971751406,0.692748463688647,0.6865138335400733,0.6960649884224356,0.7091635354029233,0.6974647817228667,0.7112303364964321,0.7062891034948269,0.6560521693310897,0.6292023086879446,0.8240806911368267,0.74441844010668
109,0.5091386701065849,0.7243554409583907,0.6571263613099756,0.5586865160424437,0.7318356129236201,0.7288712683155207,0.6568014869882071,0.6601920596731844,0.6618458523456454,0.6592226856381291,0.5480077869813361,0.8528312204070645,0.7655578234327356
110,0.6826809796039175,0.6835165575833466,0.6928479559099248,0.6311854712196998,0.706115664536535,0.6946232042106708,0.7281134181725499,0.7039644119899229,0.7168005336480449,0.7115422803455936,0.6804863057392974,0.7912573816900355,0.626825422941023
111,0.6925856298924642,0.5911379832222738,0.6985980795912508,0.650368777466834,0.6426061779818977,0.6685877381926968,0.6142029675315839,0.621377554522486,0.6177024379625599,0.5325605919888009,0.5359450628376139,0.5412846578564617,0.6272607033736919
112,0.7039925049091174,0.7899061153601402,0.7371129782241139,0.7070345553187061,0.7466926055953826,0.7367993137644699,0.7316898081817422,0.7546876374561962,0.7436899868607073,0.742315887015499,0.6831025605126384,0.7728062935429498,0.6045570138085352
113,0.7844086826163184,0.7822174316092645,0.7952443862636951,0.7681044033436206,0.7678004835857781,0.7738812580091763,0.7793927553340585,0.7733956298922311,0.775479033172553,0.532980138025579,0.5014052414874205,0.9558808061996099,0.8207246154457942
114,0.5839849835259603,0.5479016540910993,0.5810231653595774,0.5441404312315189,0.5866978401539842,0.5975852637901445,0.5979223373400495,0.6138526402083644,0.6168812652685058,0.5392903756971853,0.49861749513363796,0.6500938221404062,0.47638465335844493
115,0.6281397227566552,0.5684097937597403,0.5919103958035979,0.652825849355418,0.6137294481664973,0.6124695684101003,0.5988778239530959,0.6073145217913203,0.6034288353887697,0.5889628385214336,0.5036677773077419,0.5308294454376742,0.5436063401938322
116,0.8394195225629306,0.8970419095367395,0.8796718283108804,0.7632324768555312,0.8611937859761344,0.8084352863890232,0.8501518359336846,0.8529708086326202,0.8530375667085555,0.8008648717860326,0.7590292403166627,0.5656040641349575,0.6307240485799922
