,GIG(0) (B + W),GIG(20) (B + W),IG (Black + White),Grad-CAM,RISE
97,0.03388710664221435,0.008684460077560314,0.03295991934159904,0.010570369378233914,0.3183837464347663
98,0.011708525217707372,0.014117037535430022,0.04242329247208545,0.1302870873106359,0.28588885907310113
99,0.37166689184992313,0.042635858901161956,0.3174410797605459,0.16782607559596524,0.18038303848524165
100,0.1622827369218511,0.04634963127949353,0.23514093848195142,0.07759490543507531,0.19201606202728322
101,0.0815274829206626,0.037377920664423275,0.057938723681986125,0.21516862929953884,0.13009929571417161
102,0.054496318580155884,0.016440758319610418,0.03940321832924383,0.1281703323568864,0.11030335610153594
103,0.424547766138696,0.48916445046456325,0.4728005929617211,0.01885499474147865,0.021952240807619698
104,0.6524061576773723,0.06710653440612886,0.6054158649562548,0.09994178047086785,0.04294746394387201
105,0.04787477160650976,0.03418066177081427,0.45838024365571833,0.38182347077931306,0.2775088153199047
106,0.16607704722830224,0.09322092244530925,0.14267488991560337,0.22524885401698055,0.21693815233593342
107,0.5850731292564888,0.5803221517147096,0.4600383075262572,0.2278017493650825,0.11642575411743665
108,0.4426709455906853,0.11852901802631095,0.1850386426386346,0.07613487108165928,0.03990954921795896
109,0.032246640091034354,0.019060499229676175,0.273143053379148,0.12067021652280042,0.27722527758152055
110,0.16465014722659058,0.0147904381715408,0.07219267410189584,0.09891732407114533,0.15864783727140294
111,0.009331246618482206,0.01583674745795886,0.053633005100709855,0.4377957444575764,0.11607239239593684
112,0.047864887307029376,0.011712907403610492,0.07314342662007725,0.24829474418430536,0.18658645587113118
113,0.057039568198928865,0.015556381046028238,0.06954568903165637,0.06578558248559906,0.04214132997448258
114,0.286990940674635,0.14025225934714802,0.300838505804778,0.36270996815437684,0.39686331343166076
115,0.020766725572563396,0.011552074943635186,0.04784727150662446,0.12057895199848442,0.09286754134069876
116,0.016184596842665794,0.015688846213055916,0.10295747562348778,0.23764956401315027,0.2776358635197135
117,0.21516787263745857,0.025509123055316094,0.4980336561642212,0.08994982023707254,0.145075679194896
118,0.3575318159647092,0.05143410668105288,0.30152466237731357,0.2568141309987469,0.4043734305030537
119,0.20365168051373783,0.2120034070887616,0.5063622837708155,0.4944785771167113,0.3996375733257284
120,0.040703581167811836,0.03683407720794397,0.13050650012381892,0.3217347873247086,0.5161986057890722
121,0.05117772649504736,0.023998304754301595,0.16584177453074112,0.14392094276570586,0.10211918096675719
122,0.041903225258526314,0.023277309904854823,0.13454239823493278,0.1267238843081941,0.1229041880927601
123,0.009616497264884553,0.009518416690037964,0.00962281537621013,0.06950746917104375,0.03749199576300776
124,0.011474437631598751,0.010623880824015133,0.06368847873980282,0.09739310772266536,0.1309998501787858
125,0.12007317904517549,0.017939168726863703,0.08819194762589985,0.13999333036602668,0.10119998087818531
126,0.7288006998858894,0.44245191202515144,0.3183638995204496,0.22427397283657532,0.47632462393521563
127,0.0646239216680341,0.13042519156701424,0.1854276817773805,0.31173203262603943,0.5089468118080226
128,0.04862897888621471,0.03458129241860459,0.021784020089156305,0.027532826830671788,0.03349648534543424
129,0.08448998316636991,0.022392837740901287,0.11131361169270046,0.0392684320767229,0.06092402136160268
130,0.6585002686071675,0.2502520174460288,0.30847843356443466,0.08727947713858965,0.07638414892151357
131,0.11670264780938548,0.01662129219423352,0.036117994255053215,0.03852744161639647,0.019733142653421964
132,0.0469724214252589,0.07077236323336061,0.3515418124390029,0.10289855088319907,0.0906298325201836
133,0.010630699590870386,0.008688142812914319,0.03897200194769539,0.21295861713749925,0.04487184560510084
134,0.012551991133134127,0.009696737042880462,0.0549307638360915,0.051892668823307356,0.09267595386441421
135,0.13153264651417784,0.10959225658605444,0.3257234437591251,0.06010539107131384,0.09184022389366898
136,0.19708576481975293,0.05999944438438231,0.1935503550372232,0.1804240537040136,0.16010698346193142
137,0.40483873939180437,0.4142295186365825,0.2576293122961134,0.1435052981723048,0.26050101577744095
138,0.011247702564777582,0.012041083776158404,0.031073864850744332,0.043142343501110895,0.06091753317960524
139,0.05597872715896099,0.015070834992608676,0.021414931372095856,0.03563780989514069,0.07235342902086915
140,0.1361648519146709,0.27033584889108575,0.17781362458853336,0.14132943223715605,0.20553692930237352
141,0.008841827170787535,0.009661732211215066,0.145109412903528,0.07685194318215104,0.18174287842897077
142,0.005718690762943071,0.005807674617972225,0.006526229193130146,0.012947936179342732,0.04471537967078297
143,0.024133925654071693,0.012561621875122202,0.04065440998139517,0.015895735560277697,0.012540587034567983
144,0.020010667837211966,0.027511553933759893,0.10368502449960539,0.15065377633727622,0.16885177681332506
145,0.3938792201130127,0.14471419528175222,0.17603382911434487,0.2661878742993091,0.4686451763306751
146,0.15978824082445095,0.036913695430201995,0.11714405231565858,0.09644944316161046,0.10378835036436714
147,0.011250954062830311,0.0110786840626689,0.0829875206706169,0.04393195316931976,0.1095745577358078
148,0.01196625118366986,0.010171312186543623,0.05079235720032658,0.088684598629738,0.10911861722456201
149,0.7598399037909177,0.030979004970544743,0.8499755809497502,0.08365206291879683,0.034004357255212704
150,0.08634235713600194,0.0317596269862002,0.1028436766834299,0.018642237961669,0.11393678034979125
151,0.3569367684361067,0.11447095316042477,0.36694702821596364,0.41904499067564355,0.271265309260424
152,0.09561430610960492,0.05423184973616218,0.06855243658638857,0.41262442361993534,0.3046037500094927
153,0.017336206312979306,0.00931937833981667,0.07676711311801733,0.11997486762540777,0.19118379937685354
154,0.006375679918750797,0.006037122978169565,0.029283610049949654,0.05587304669445277,0.08896249182655791
155,0.09185346132824432,0.06044451594494199,0.17314389734844252,0.11304415273189079,0.2081812100526602
156,0.02433456256852272,0.008066276426587946,0.13503912266880636,0.015439130114302518,0.17995309249721078
157,0.010966952968333821,0.009312433950678193,0.017695105897584856,0.04306492277652675,0.1183948032048243
158,0.022599055446335115,0.01341418926644514,0.06988393369570581,0.3683840739236782,0.12642590462411235
159,0.010499464947194307,0.010191304421621479,0.017850772191013674,0.08249336070318046,0.3096168420875781
160,0.10835408046631427,0.01190092805676007,0.18718596756500322,0.04092955858763566,0.048629194356059696
161,0.005685234347583901,0.006042294874754993,0.006218395262921048,0.009126899226814405,0.011209442933563372
162,0.11380883395225586,0.024363560125493677,0.05526828111097631,0.10469819636738167,0.19652023148017989
163,0.030510874465107918,0.028341331725500317,0.10266790116891368,0.23906519073611385,0.2514380722229059
164,0.2385062865888661,0.046087772898398625,0.24831931807307733,0.20697394676034392,0.2554893273624152
165,0.016626365594048467,0.013611418625158776,0.06864304346963764,0.060164528330238276,0.10683903906505697
166,0.7086486684185123,0.6613957079217168,0.6743920697029252,0.39110464479664286,0.5190717520339402
167,0.012878859227253594,0.013647726520826433,0.04203788167473653,0.11316431328339402,0.18382360261429212
168,0.009474900359540092,0.007196000427332668,0.08184969761124294,0.02519473658467177,0.041821054199923914
169,0.012140421531189025,0.011239797063818615,0.013490110990824178,0.12964193532069557,0.08824829203335362
170,0.011045841428131097,0.011183297056413721,0.06307291525437096,0.031193305221758137,0.02581404963299671
171,0.1095782374451422,0.009642286761663853,0.12044011558694669,0.03122351838586231,0.024938615387509345
172,0.015169026124446343,0.015101400700384855,0.026391227354017447,0.10908696162094,0.3313897600604428
173,0.33555340153551594,0.10960113202292834,0.10350460253735541,0.15275001076903816,0.11820465895918157
174,0.5378946129456583,0.1311234111905732,0.2933199446660486,0.13501295481100897,0.15006344125391075
175,0.013592454222896322,0.011577771037309345,0.030985024041086637,0.12201990309016159,0.1101978799033936
176,0.13105654876207054,0.019604805430410325,0.043028378190218874,0.017002584043722083,0.03916901341124483
177,0.07892913012785559,0.09492654535905684,0.15757125014836978,0.12016527064164013,0.1083228669949272
178,0.005715141053951811,0.004868991942991367,0.010611037078585165,0.01844050037616398,0.023907278804674408
179,0.022109404641216517,0.013090741577778115,0.0675136022065999,0.04964538534194515,0.03057303179668654
180,0.03379899931561441,0.009877626500221797,0.23105929176456105,0.03299693215586659,0.14082784058005524
181,0.031681459075318545,0.0236932080578198,0.19067246241959057,0.29732574490274905,0.11190832866122946
182,0.46020125675034557,0.28173448868344875,0.2629489849601264,0.18353174686587106,0.08445867536744724
183,0.9435615174750436,0.9261637068457074,0.9500920747432651,0.23925080106936447,0.3806779322680086
184,0.2768121569212882,0.09318545511333569,0.23527903738366956,0.20719361714177972,0.41436572646651054
185,0.6625429367213251,0.19531089639333207,0.5043165922828242,0.2249638878798578,0.09055924785207026
186,0.5349356455016985,0.08081541969174093,0.3477244133153969,0.06623990682047508,0.05034924135434267
187,0.7843963091646502,0.693096630048563,0.6029676140033189,0.2071256241976193,0.18536869997397945
188,0.17325118989716026,0.10400980914225026,0.19769792737885533,0.24157136700220386,0.25140655113334814
189,0.0225318480992832,0.013883939249555825,0.03776883663378815,0.05026934400989881,0.07580321207125154
190,0.010601436325952009,0.010372553747745566,0.03528758662335652,0.0196363577578773,0.11868812649417022
191,0.007930552806000277,0.0073196135416057784,0.05149352193400571,0.024815245396004885,0.02195333702847064
192,0.14571066897769924,0.049593759463621406,0.14009099250219556,0.13168982570576998,0.07673931282107434
193,0.01283335187229871,0.01529534581477492,0.10524402982041023,0.13149608481358477,0.21759859585630087
194,0.27441236106266537,0.07773775713770495,0.17151226217457508,0.1955309624381496,0.2555675351903321
195,0.1642654877133383,0.15296648420529285,0.48045151568755196,0.18612055620057313,0.26191144481830025
196,0.20505395113917377,0.027262207140948805,0.1730977940794724,0.02244917814799313,0.04256630546361622
197,0.009493081740947673,0.010949304289533756,0.011764414160552406,0.021672847773798923,0.025521338130541457
198,0.1389647225949577,0.043065629647086705,0.303239550033676,0.07349273293762558,0.05709537875111689
199,0.7358620907778257,0.7811966835291565,0.6552562100554092,0.11466026347107901,0.06692223418674782
200,0.008244809419071924,0.00783371514674703,0.014193611925131537,0.019811381373438054,0.01724979593818716
201,0.8701702792100453,0.8065671588669324,0.7913751062426146,0.18599217468064227,0.18744697790631715
202,0.35643206892273155,0.38754507325195137,0.5485649642330018,0.211160682378492,0.1228068992198031
203,0.04063021937052124,0.005379523344325005,0.5566010272465064,0.01293273125645808,0.2757330476603076
204,0.004588966957493944,0.004594378523385482,0.00599051975012925,0.006377538451892583,0.006270100827613432
205,0.7122894376736237,0.48551008038921284,0.4554462720691744,0.32168514064534165,0.2833427161202255
206,0.015109451558732365,0.08624058569754804,0.42965302207351974,0.06559897396170224,0.02925357232371526
207,0.07812309345301603,0.07645626230805647,0.33183402470959766,0.11454880686586774,0.16583451998362256
208,0.01657699379267999,0.015767516281711223,0.25617088857248344,0.09906166182611034,0.0759404331096448
209,0.022734954826430315,0.015573444367489881,0.0193235774294913,0.09786664357978023,0.0288650772961167
210,0.5506334328428946,0.023600647754372202,0.05746777682054219,0.052753010358557936,0.04849094356317841
211,0.014914140075577759,0.016524683765601365,0.07992969976872297,0.11554767756347752,0.48116516287423616
212,0.2385747513282695,0.04405546766305027,0.37669831672275095,0.26071643382343207,0.14040903212759684
213,0.23350821813312198,0.037605234384884376,0.04689487764436409,0.10497821966160295,0.12736833492931005
214,0.012168565122151954,0.011259899258018576,0.06395916641476004,0.03289901906520956,0.1738126516634616
215,0.009839234288059136,0.010502143341000192,0.027741443851583527,0.4544783284771256,0.10097820591274487
216,0.5835212879971045,0.5811755483712963,0.46929644194654735,0.3036290591256046,0.3853410194582264
217,0.01526534594773289,0.004310237101324472,0.005121059917776923,0.011724881653602399,0.1056948859825449
218,0.011520646981403438,0.01152909782136299,0.0191117054643352,0.0635074394439774,0.12834429419046198
219,0.014509535336401314,0.020596788333690105,0.04703769404247093,0.16407875085569684,0.16491818492164992
220,0.014996121711252879,0.014090522645144828,0.01722072520189815,0.019667382711809803,0.021000749317979878
221,0.025884167888822654,0.017881412984469432,0.05371013882290249,0.04444815040414041,0.015483178858913663
222,0.007506608087795838,0.0073469919666725525,0.01081476501915151,0.007585560940454646,0.007411618392790034
223,0.061349813166695334,0.02056183009646904,0.12999416031727581,0.04115473886912595,0.24807469836099091
224,0.010993263560521882,0.010313119183087515,0.44873417378419417,0.028029388143881482,0.01512916890787892
225,0.027538781071133497,0.012644967463145602,0.019675910979074413,0.013669555983506143,0.03334191299185881
226,0.06237570233060978,0.05416328460841366,0.118561660166597,0.16789167939310168,0.13645275559457432
227,0.3738839264898464,0.32563435003070884,0.19527965386920793,0.094570022000375,0.1376043867040102
228,0.45373314677005205,0.14133330811406875,0.42490523570635963,0.29770022972531174,0.24849004790707518
229,0.7748756851525589,0.619922539957204,0.8414471574819699,0.14822523062046256,0.09022229853944737
230,0.8035566123180615,0.8442747491681883,0.7053948343977229,0.12365294048924827,0.16165184077025413
231,0.022645906046657022,0.01400311501412135,0.1524374491603036,0.04428475679984937,0.1592832923135979
232,0.01430763698820859,0.017278843706137397,0.05340935321841648,0.1391297596386317,0.1238705261924123
233,0.09436264277414416,0.06946973775221624,0.17119509626895202,0.1269192676713121,0.17414656262029288
234,0.1864167407756516,0.03385282306539415,0.08516254353970806,0.30053995495723534,0.4503599608291147
235,0.3193884637029037,0.23408021625362177,0.33925191441036684,0.45652110009250463,0.42018076026951245
236,0.06005686737900962,0.032848770278825316,0.09612871787665224,0.10723281046246282,0.053129229569054186
237,0.010470222113831874,0.010751348738590929,0.05550891994991818,0.13799719852136655,0.44715963430159417
238,0.01361850452813087,0.015532103710175863,0.11867985496220272,0.10440674253137937,0.10777279094973993
239,0.014512524140976287,0.03679811528987153,0.31135552365924213,0.111778162083,0.10027893836474201
240,0.15106666114041267,0.0909794845372643,0.14399949380658655,0.3368293906565062,0.6499522242085529
241,0.013493571454051157,0.012149911914992926,0.09565695033310881,0.05965665061036513,0.11471471937531735
242,0.011819104729430466,0.01151265016216914,0.018944307192254605,0.046028103652982585,0.08116528177585375
243,0.010446991735878125,0.010478561888279121,0.03557081322194588,0.05792730066863846,0.04773456951176437
244,0.022303999884105804,0.02581738370774676,0.07455981339509081,0.05777655213039705,0.077851922851874
245,0.06846830744402219,0.05146417369994904,0.03548454583215062,0.07310496492023554,0.13747738721685893
246,0.026792727897312338,0.03526847279633027,0.05912019250633117,0.12317201933587461,0.06626599111954824
247,0.03045611690160715,0.0072253623162396256,0.1029890800189201,0.0736226892654991,0.05020414799229103
248,0.009487213395348387,0.009157428911486123,0.07988846267593316,0.018908119510484135,0.012530988385454597
249,0.11251958421392677,0.40447863999611905,0.7305036750835522,0.14352431976213767,0.1258563358071519
250,0.033353959949454295,0.16259668125413657,0.5650694966024781,0.01980382851846419,0.054158688964323826
251,0.17637706792277943,0.022583947609463292,0.11872950144073305,0.15039998111929487,0.0752465473156513
252,0.011158854205213073,0.011874716438189934,0.03793708175750605,0.09192561258500467,0.07329044750747724
253,0.028377641372208016,0.020620987839922438,0.029725269311650968,0.19568354333330515,0.34053633047426246
254,0.015583102668266393,0.01207013051809756,0.2913174044807786,0.2527513755241267,0.5337645059116767
255,0.22065791467984025,0.013538456049415497,0.18479126068466736,0.1885881426582475,0.24059242516426213
256,0.4050306104845024,0.09446944790171174,0.47709856755589297,0.042400159635063675,0.02548328954815386
257,0.006134123360890145,0.005934471380452225,0.0061128198227379475,0.0075327852524626196,0.0065811996989294935
258,0.7733661167168369,0.0765191793635798,0.36949913634323617,0.09926179411251926,0.0840577696640038
259,0.004837609238529694,0.005701108500660565,0.12798079110249697,0.0620207675138469,0.0224623426758626
260,0.019859722865092206,0.012283648296438009,0.02915791520278314,0.021734150443808175,0.01182329968457149
261,0.2572337213182537,0.02814168821528761,0.3563482707337243,0.2122300814957675,0.14330381759080207
262,0.013431736891410159,0.013042162718799469,0.015159535984922614,0.027545026093139312,0.11230491022053886
263,0.08607837413051571,0.02430173456899259,0.24055955111441815,0.19478036696058956,0.06659890953370551
264,0.014910194099259873,0.02748239257748032,0.0771991096107134,0.05551821538716063,0.040856853459586596
265,0.011877565967733972,0.011460784714614015,0.03415049439305828,0.012007756666571367,0.011889305993503917
266,0.3911631789501829,0.19744123571613273,0.25601518763996833,0.1864624644898059,0.46197734722154565
267,0.011265442537114723,0.010160241502924489,0.09251708833312983,0.04381681920696994,0.15640433992618152
268,0.05670457189310885,0.028836449539165997,0.07775181032258034,0.2031041936015956,0.19237180807103868
269,0.011419329431211938,0.008024856221810397,0.050997015421873786,0.033587056978851455,0.02344728450075814
270,0.17234173753725676,0.09681778852827846,0.24371607908405066,0.0507272736327852,0.0526328757524728
271,0.6557561276040764,0.47783158417635907,0.2919140644953586,0.764022237221737,0.4038123777718283
272,0.22460971505796706,0.037503609683537636,0.109601797554789,0.13319984829932865,0.1174298111043754
273,0.1619556339580514,0.12716415103649423,0.24531442016418117,0.312945845494202,0.4436918430232456
274,0.3432297563762404,0.090494377193257,0.25635569090065674,0.4324360083031934,0.44991095670007375
275,0.5481912705829017,0.19765775018200252,0.2483529973417818,0.12046681846437018,0.1118009571623083
276,0.05128505990088444,0.017331445978691642,0.31108971458613977,0.11575822430936064,0.13564214840039818
277,0.40640748610053884,0.20252757932233484,0.3728399573934439,0.46348581862540517,0.3725474902010723
278,0.13858616864955467,0.02665421318427737,0.3170509967233455,0.14152861638248296,0.06225978304545505
279,0.17717630685203606,0.07109349744342681,0.056160121721525985,0.00960440819011031,0.015733919700061154
280,0.6815590389732582,0.06990859816497606,0.5850342266119293,0.04554799994706021,0.2780003116587371
281,0.011650259556740315,0.009799796685628179,0.012370138445112389,0.03434759839607674,0.02908441143368287
282,0.03140967924235964,0.03737769999294819,0.051571561060700336,0.18779310446816957,0.18654968402867478
283,0.08735706131944122,0.10472041696322978,0.08883299369869443,0.035448973744739,0.11942222102451423
284,0.0757778935266995,0.023907287401784237,0.20016060529831317,0.038975097870489764,0.19808274803193246
285,0.009296860393154324,0.008940625783806253,0.10555065621059233,0.018801422250625262,0.10808863188018829
286,0.41533175314721626,0.14550565771480453,0.5783249039445056,0.22206239838980965,0.24940641421449578
287,0.10739716517338012,0.021005406047010587,0.03857848734171259,0.315478206072132,0.28409910638276614
288,0.157954912290087,0.04933221935401282,0.20762257460301042,0.07229104488550446,0.32799653077187635
289,0.6055835456173958,0.0536193914813743,0.6001903042058429,0.09364587587608386,0.12039226059625636
290,0.014013647773067028,0.013838132970747097,0.17754773089497272,0.07660149783067835,0.06433522223615
291,0.006784641277045011,0.004991873154035097,0.008293942735892616,0.011644637534724703,0.02041517355731533
292,0.08366365738345646,0.053572761728395965,0.06086881643649475,0.2045072718586501,0.39042420396144734
293,0.1752612437632504,0.051486992028528925,0.16774176943423905,0.4984279648040279,0.12237351537526896
